# %ECSV 1.0,,
# ---,,
# datatype:,,
# - {name: Ultracool Sheet Name, datatype: string},
# - {name: SIMPLE Source Name, datatype: string},
# - {name: SIMPLE URL, datatype: string, subtype: json}
# delimiter: ',',
# schema: astropy-2.0,,
Ultracool Sheet Name,SIMPLE Source Name,SIMPLE URL
2MASSI J0908380+503208,2MASS J09083803+5032088,"""https://simple-bd-archive.org/solo_result/2MASS%20J09083803%2B5032088"""
SDSS J090900.73+652527.2,2MASS J09090085+6525275,"""https://simple-bd-archive.org/solo_result/2MASS%20J09090085%2B6525275"""
SDSS J090948.13+194043.9,SDSS J090948.13+194043.9,"""https://simple-bd-archive.org/solo_result/SDSS%20J090948.13%2B194043.9"""
DENIS-P J090957.1-065806,DENIS-P J090957.1-065806,"""https://simple-bd-archive.org/solo_result/DENIS-P%20J090957.1-065806"""
2MASS J09111297+7401081,2MASS J09111297+7401081,"""https://simple-bd-archive.org/solo_result/2MASS%20J09111297%2B7401081"""
SDSS J091128.95+320644.7,SDSS J091128.95+320644.7,"""https://simple-bd-archive.org/solo_result/SDSS%20J091128.95%2B320644.7"""
SDSS J091206.36+420330.6,SDSS J091206.36+420330.6,"""https://simple-bd-archive.org/solo_result/SDSS%20J091206.36%2B420330.6"""
Gl 337CD,2MASS J09121469+1459396,"""https://simple-bd-archive.org/solo_result/2MASS%20J09121469%2B1459396"""
2MASSW J0913032+184150,2MASSW J0913032+184150,"""https://simple-bd-archive.org/solo_result/2MASSW%20J0913032%2B184150"""
2MASS J09130443-0733042,2MASS J09130443-0733042,"""https://simple-bd-archive.org/solo_result/2MASS%20J09130443-0733042"""
ULAS J091309.55-003136.9,ULAS J091309.55-003136.9,"""https://simple-bd-archive.org/solo_result/ULAS%20J091309.55-003136.9"""
WISE J091408.96-345941.5,WISE J091408.96-345941.5,"""https://simple-bd-archive.org/solo_result/WISE%20J091408.96-345941.5"""
SDSS J091414.38+105719.5,SDSS J091414.38+105719.5,"""https://simple-bd-archive.org/solo_result/SDSS%20J091414.38%2B105719.5"""
SDSS J091524.34+383128.3,SDSS J091524.34+383128.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J091524.34%2B383128.3"""
2MASS J09153413+0422045,2MASS J09153413+0422045,"""https://simple-bd-archive.org/solo_result/2MASS%20J09153413%2B0422045"""
ULAS J091544.13+053104.1,ULAS J091544.13+053104.1,"""https://simple-bd-archive.org/solo_result/ULAS%20J091544.13%2B053104.1"""
2MASS J09161504+2139512,2MASS J09161504+2139512,"""https://simple-bd-archive.org/solo_result/2MASS%20J09161504%2B2139512"""
SDSS J091656.32+105740.0,SDSS J091656.32+105740.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J091656.32%2B105740.0"""
WISEA J091657.18-112104.7,WISEA J091657.18-112104.7,"""https://simple-bd-archive.org/solo_result/WISEA%20J091657.18-112104.7"""
SDSS J091659.09+512450.4,SDSS J091659.09+512450.4,"""https://simple-bd-archive.org/solo_result/SDSS%20J091659.09%2B512450.4"""
SDSS J091714.76+314824.8,SDSS J091714.76+314824.8,"""https://simple-bd-archive.org/solo_result/SDSS%20J091714.76%2B314824.8"""
ULAS J091740.85+004254.0,ULAS J091740.85+004254.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J091740.85%2B004254.0"""
SDSS J091750.34+294445.0,SDSS J091750.34+294445.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J091750.34%2B294445.0"""
2MASS J09175418+6028065,2MASS J09175418+6028065,"""https://simple-bd-archive.org/solo_result/2MASS%20J09175418%2B6028065"""
ULAS J091804.71+043949.6,ULAS J091804.71+043949.6,"""https://simple-bd-archive.org/solo_result/ULAS%20J091804.71%2B043949.6"""
2MASSW J0918382+213406,2MASSW J0918382+213406,"""https://simple-bd-archive.org/solo_result/2MASSW%20J0918382%2B213406"""
2MASSW J0920122+351742,2MASS J09201223+3517429,"""https://simple-bd-archive.org/solo_result/2MASS%20J09201223%2B3517429"""
SDSS J092026.43+265157.7,SDSS J092026.43+265157.7,"""https://simple-bd-archive.org/solo_result/SDSS%20J092026.43%2B265157.7"""
WISE J092055.40+453856.3,WISE J092055.40+453856.3,"""https://simple-bd-archive.org/solo_result/WISE%20J092055.40%2B453856.3"""
2MASS J09211410-2104446,2MASS J09211410-2104446,"""https://simple-bd-archive.org/solo_result/2MASS%20J09211410-2104446"""
SDSS J092142.52+084202.7,SDSS J092142.52+084202.7,"""https://simple-bd-archive.org/solo_result/SDSS%20J092142.52%2B084202.7"""
SDSS J092201.37+224935.1,SDSS J092201.37+224935.1,"""https://simple-bd-archive.org/solo_result/SDSS%20J092201.37%2B224935.1"""
2MASS J09221952-8010399,2MASS J09221952-8010399,"""https://simple-bd-archive.org/solo_result/2MASS%20J09221952-8010399"""
CFBDS J092250.12+152741.4,CFBDS J092250.12+152741.4,"""https://simple-bd-archive.org/solo_result/CFBDS%20J092250.12%2B152741.4"""
SDSS J092300.89+052801.5,SDSS J092300.89+052801.5,"""https://simple-bd-archive.org/solo_result/SDSS%20J092300.89%2B052801.5"""
SDSS J092308.70+234013.7,SDSS J092308.70+234013.7,"""https://simple-bd-archive.org/solo_result/SDSS%20J092308.70%2B234013.7"""
2MASS J09240328+3653444,2MASS J09240328+3653444,"""https://simple-bd-archive.org/solo_result/2MASS%20J09240328%2B3653444"""
ULAS J092432.13+005835.6,ULAS J092432.13+005835.6,"""https://simple-bd-archive.org/solo_result/ULAS%20J092432.13%2B005835.6"""
SDSS J092532.11+283550.9,SDSS J092532.11+283550.9,"""https://simple-bd-archive.org/solo_result/SDSS%20J092532.11%2B283550.9"""
ULAS J092605.47+083517.0,ULAS J092605.47+083517.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J092605.47%2B083517.0"""
ULAS J092608.82+040239.7,ULAS J092608.82+040239.7,"""https://simple-bd-archive.org/solo_result/ULAS%20J092608.82%2B040239.7"""
ULAS J092608.93+020807.3,ULAS J092608.93+020807.3,"""https://simple-bd-archive.org/solo_result/ULAS%20J092608.93%2B020807.3"""
SDSSp J092615.38+584720.9,2MASS J09261537+5847212,"""https://simple-bd-archive.org/solo_result/2MASS%20J09261537%2B5847212"""
ULAS J092624.76+071140.7,ULAS J092624.76+071140.7,"""https://simple-bd-archive.org/solo_result/ULAS%20J092624.76%2B071140.7"""
ULAS J092646.81-015150.0,ULAS J092646.81-015150.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J092646.81-015150.0"""
ULAS J092659.46-005611.1,ULAS J092659.46-005611.1,"""https://simple-bd-archive.org/solo_result/ULAS%20J092659.46-005611.1"""
ULAS J092744.20+341308.7,ULAS J092744.20+341308.7,"""https://simple-bd-archive.org/solo_result/ULAS%20J092744.20%2B341308.7"""
SDSS J092757.46+602746.3,SDSS J092757.46+602746.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J092757.46%2B602746.3"""
2MASS J09282562+4230545,2MASS J09282562+4230545,"""https://simple-bd-archive.org/solo_result/2MASS%20J09282562%2B4230545"""
2MASSW J0928397-160312,2MASS J09283972-1603128,"""https://simple-bd-archive.org/solo_result/2MASS%20J09283972-1603128"""
WISEPC J092906.77+040957.9,WISEPC J092906.77+040957.9,"""https://simple-bd-archive.org/solo_result/WISEPC%20J092906.77%2B040957.9"""
ULAS J092926.44+110547.3,ULAS J092926.44+110547.3,"""https://simple-bd-archive.org/solo_result/ULAS%20J092926.44%2B110547.3"""
2MASSW J0929336+342952,2MASS J09293364+3429527,"""https://simple-bd-archive.org/solo_result/2MASS%20J09293364%2B3429527"""
SDSS J093109.56+032732.5,SDSS J093109.56+032732.5,"""https://simple-bd-archive.org/solo_result/SDSS%20J093109.56%2B032732.5"""
SDSS J093113.23+280227.1,SDSS J093113.23+280227.1,"""https://simple-bd-archive.org/solo_result/SDSS%20J093113.23%2B280227.1"""
2MASS J09312823+0528223,2MASS J09312823+0528223,"""https://simple-bd-archive.org/solo_result/2MASS%20J09312823%2B0528223"""
ULAS J093129.56-020902.8,ULAS J093129.56-020902.8,"""https://simple-bd-archive.org/solo_result/ULAS%20J093129.56-020902.8"""
SDSS J093146.84+544227.1,SDSS J093146.84+544227.1,"""https://simple-bd-archive.org/solo_result/SDSS%20J093146.84%2B544227.1"""
SDSS J093215.46+345624.8,SDSS J093215.46+345624.8,"""https://simple-bd-archive.org/solo_result/SDSS%20J093215.46%2B345624.8"""
SDSS J093237.47+672514.5,SDSS J093237.47+672514.5,"""https://simple-bd-archive.org/solo_result/SDSS%20J093237.47%2B672514.5"""
SDSS J093242.84+042215.2,SDSS J093242.84+042215.2,"""https://simple-bd-archive.org/solo_result/SDSS%20J093242.84%2B042215.2"""
ULAS J093245.48+310206.4,ULAS J093245.48+310206.4,"""https://simple-bd-archive.org/solo_result/ULAS%20J093245.48%2B310206.4"""
SDSS J093328.00+265448.4,SDSS J093328.00+265448.4,"""https://simple-bd-archive.org/solo_result/SDSS%20J093328.00%2B265448.4"""
NLTT 22073B,NLTT 22073B,"""https://simple-bd-archive.org/solo_result/NLTT%2022073B"""
2MASS J09342920-1352434,2MASS J09342920-1352434,"""https://simple-bd-archive.org/solo_result/2MASS%20J09342920-1352434"""
PSO J143.6774-29.8356,PSO J143.6774-29.8356,"""https://simple-bd-archive.org/solo_result/PSO%20J143.6774-29.8356"""
ULAS J093512.60+012347.4,ULAS J093512.60+012347.4,"""https://simple-bd-archive.org/solo_result/ULAS%20J093512.60%2B012347.4"""
2MASS J09352803-2934596,2MASS J09352803-2934596,"""https://simple-bd-archive.org/solo_result/2MASS%20J09352803-2934596"""
SDSS J093535.49+234217.5,SDSS J093535.49+234217.5,"""https://simple-bd-archive.org/solo_result/SDSS%20J093535.49%2B234217.5"""
SDSS J093600.12+043147.9,SDSS J093600.12+043147.9,"""https://simple-bd-archive.org/solo_result/SDSS%20J093600.12%2B043147.9"""
SDSS J093706.72+284705.6,SDSS J093706.72+284705.6,"""https://simple-bd-archive.org/solo_result/SDSS%20J093706.72%2B284705.6"""
2MASSI J0937347+293142,2MASS J09373487+2931409,"""https://simple-bd-archive.org/solo_result/2MASS%20J09373487%2B2931409"""
ULAS J093744.66+071903.3,ULAS J093744.66+071903.3,"""https://simple-bd-archive.org/solo_result/ULAS%20J093744.66%2B071903.3"""
SDSS J093824.88+290328.9,SDSS J093824.88+290328.9,"""https://simple-bd-archive.org/solo_result/SDSS%20J093824.88%2B290328.9"""
ULAS J093829.28-001112.6,ULAS J093829.28-001112.6,"""https://simple-bd-archive.org/solo_result/ULAS%20J093829.28-001112.6"""
2MASS J09384022-2748184,2MASS J09384022-2748184,"""https://simple-bd-archive.org/solo_result/2MASS%20J09384022-2748184"""
SDSS J093858.88+044343.9,SDSS J093858.88+044343.9,"""https://simple-bd-archive.org/solo_result/SDSS%20J093858.88%2B044343.9"""
SDSS J093906.46+341257.5,SDSS J093906.46+341257.5,"""https://simple-bd-archive.org/solo_result/SDSS%20J093906.46%2B341257.5"""
ULAS J093930.74+065309.8,ULAS J093930.74+065309.8,"""https://simple-bd-archive.org/solo_result/ULAS%20J093930.74%2B065309.8"""
2MASS J09393548-2448279,2MASS J09393548-2448279,"""https://simple-bd-archive.org/solo_result/2MASS%20J09393548-2448279"""
ULAS J093951.04+001653.6,ULAS J093951.04+001653.6,"""https://simple-bd-archive.org/solo_result/ULAS%20J093951.04%2B001653.6"""
ULAS J094006.54+021051.1,ULAS J094006.54+021051.1,"""https://simple-bd-archive.org/solo_result/ULAS%20J094006.54%2B021051.1"""
WISE J094020.10-220820.5,WISE J094020.10-220820.5,"""https://simple-bd-archive.org/solo_result/WISE%20J094020.10-220820.5"""
SDSS J094043.18+565049.1,SDSS J094043.18+565049.1,"""https://simple-bd-archive.org/solo_result/SDSS%20J094043.18%2B565049.1"""
SDSS J094047.88+294653.0,SDSS J094047.88+294653.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J094047.88%2B294653.0"""
SDSS J094134.92+100942.0,SDSS J094134.92+100942.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J094134.92%2B100942.0"""
ULAS J094136.50+094214.2,ULAS J094136.50+094214.2,"""https://simple-bd-archive.org/solo_result/ULAS%20J094136.50%2B094214.2"""
SDSS J094140.65-003215.8,SDSS J094140.65-003215.8,"""https://simple-bd-archive.org/solo_result/SDSS%20J094140.65-003215.8"""
TVLM 262-111511,TVLM 262-111511,"""https://simple-bd-archive.org/solo_result/TVLM%20262-111511"""
2MASS J09424604+5531025,2MASS J09424604+5531025,"""https://simple-bd-archive.org/solo_result/2MASS%20J09424604%2B5531025"""
WISE J094305.98+360723.5,WISE J094305.98+360723.5,"""https://simple-bd-archive.org/solo_result/WISE%20J094305.98%2B360723.5"""
ULAS J094331.49+085849.2,ULAS J094331.49+085849.2,"""https://simple-bd-archive.org/solo_result/ULAS%20J094331.49%2B085849.2"""
ULAS J094349.60+094203.4,ULAS J094349.60+094203.4,null
SDSS J094350.20+151909.2,SDSS J094350.20+151909.2,"""https://simple-bd-archive.org/solo_result/SDSS%20J094350.20%2B151909.2"""
2MASSW J0944027+313132,2MASSW J0944027+313132,"""https://simple-bd-archive.org/solo_result/2MASSW%20J0944027%2B313132"""
PSO J146.0144+05.1319,PSO J146.0144+05.1319,"""https://simple-bd-archive.org/solo_result/PSO%20J146.0144%2B05.1319"""
ULAS J094420.32+024422.7,ULAS J094420.32+024422.7,"""https://simple-bd-archive.org/solo_result/ULAS%20J094420.32%2B024422.7"""
SDSS J094427.31+641037.3,SDSS J094427.31+641037.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J094427.31%2B641037.3"""
SDSS J094436.31+364920.8,SDSS J094436.31+364920.8,"""https://simple-bd-archive.org/solo_result/SDSS%20J094436.31%2B364920.8"""
2MASS J09451445-7753150,2MASS J09451445-7753150,"""https://simple-bd-archive.org/solo_result/2MASS%20J09451445-7753150"""
ULAS J094516.39+075545.6,ULAS J094516.39+075545.6,"""https://simple-bd-archive.org/solo_result/ULAS%20J094516.39%2B075545.6"""
ULAS J094742.01+074232.3,ULAS J094742.01+074232.3,"""https://simple-bd-archive.org/solo_result/ULAS%20J094742.01%2B074232.3"""
2MASS J09474477+0224327,2MASS J09474477+0224327,"""https://simple-bd-archive.org/solo_result/2MASS%20J09474477%2B0224327"""
ULAS J094759.19+074304.7,ULAS J094759.19+074304.7,"""https://simple-bd-archive.org/solo_result/ULAS%20J094759.19%2B074304.7"""
ULAS J094806.06+064805.0,ULAS J094806.06+064805.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J094806.06%2B064805.0"""
SDSS J094818.61+132320.0,SDSS J094818.61+132320.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J094818.61%2B132320.0"""
SDSS J094903.15+264944.2,SDSS J094903.15+264944.2,"""https://simple-bd-archive.org/solo_result/SDSS%20J094903.15%2B264944.2"""
2MASS J09490860-1545485,2MASS J09490860-1545485,"""https://simple-bd-archive.org/solo_result/2MASS%20J09490860-1545485"""
LHS 2195,LHS 2195,"""https://simple-bd-archive.org/solo_result/LHS%202195"""
PSO J147.5092-27.6337,PSO J147.5092-27.6337,"""https://simple-bd-archive.org/solo_result/PSO%20J147.5092-27.6337"""
ULAS J095047.28+011734.3,ULAS J095047.28+011734.3,"""https://simple-bd-archive.org/solo_result/ULAS%20J095047.28%2B011734.3"""
LP 261-75B,2MASS J09510549+3558021,"""https://simple-bd-archive.org/solo_result/2MASS%20J09510549%2B3558021"""
ULAS J095126.87+075756.8,ULAS J095126.87+075756.8,"""https://simple-bd-archive.org/solo_result/ULAS%20J095126.87%2B075756.8"""
TVLM 262-70502,TVLM 262-70502,"""https://simple-bd-archive.org/solo_result/TVLM%20262-70502"""
2MASS J09522188-1924319,2MASS J09522188-1924319,"""https://simple-bd-archive.org/solo_result/2MASS%20J09522188-1924319"""
WISEPC J095259.29+195507.3,EQ J0952+1955,"""https://simple-bd-archive.org/solo_result/EQ%20J0952%2B1955"""
2MASS J09532126-1014205,2MASSI J0953212-101420,"""https://simple-bd-archive.org/solo_result/2MASSI%20J0953212-101420"""
ULAS J095401.45+092213.7,ULAS J095401.45+092213.7,"""https://simple-bd-archive.org/solo_result/ULAS%20J095401.45%2B092213.7"""
SDSS J095415.73+500140.3,SDSS J095415.73+500140.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J095415.73%2B500140.3"""
ULAS J095429.90+062309.6,ULAS J095429.90+062309.6,"""https://simple-bd-archive.org/solo_result/ULAS%20J095429.90%2B062309.6"""
2MASS J09553336-0208403,2MASS J09553336-0208403,"""https://simple-bd-archive.org/solo_result/2MASS%20J09553336-0208403"""
2MASS J09555995-7342489,2MASS J09555995-7342489,"""https://simple-bd-archive.org/solo_result/2MASS%20J09555995-7342489"""
ULAS J095606.72+082115.7,ULAS J095606.72+082115.7,"""https://simple-bd-archive.org/solo_result/ULAS%20J095606.72%2B082115.7"""
PSO J149.0341-14.7857,PSO J149.0341-14.7857,"""https://simple-bd-archive.org/solo_result/PSO%20J149.0341-14.7857"""
PSO J149.1907-19.1730,PSO J149.1907-19.1730,"""https://simple-bd-archive.org/solo_result/PSO%20J149.1907-19.1730"""
WISEA J095729.41+462413.5,WISEA J095729.41+462413.5,"""https://simple-bd-archive.org/solo_result/WISEA%20J095729.41%2B462413.5"""
ULAS J095829.86-003932.0,ULAS J095829.86-003932.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J095829.86-003932.0"""
SDSS J095850.68+200150.6,SDSS J095850.68+200150.6,"""https://simple-bd-archive.org/solo_result/SDSS%20J095850.68%2B200150.6"""
SDSS J095908.97+312557.3,SDSS J095908.97+312557.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J095908.97%2B312557.3"""
CFBDS J095914.80+023655.2,CFBDS J095914.80+023655.2,"""https://simple-bd-archive.org/solo_result/CFBDS%20J095914.80%2B023655.2"""
SDSS J095916.66+364157.6,SDSS J095916.66+364157.6,"""https://simple-bd-archive.org/solo_result/SDSS%20J095916.66%2B364157.6"""
2MASS J09593276+4523309,2MASS J09593276+4523309,"""https://simple-bd-archive.org/solo_result/2MASS%20J09593276%2B4523309"""
SDSS J100016.92+321829.4,SDSS J100016.92+321829.4,"""https://simple-bd-archive.org/solo_result/SDSS%20J100016.92%2B321829.4"""
HIP 49046B,HIP 49046B,"""https://simple-bd-archive.org/solo_result/HIP%2049046B"""
CFBDS J100113.05+022622.3,CFBDS J100113.05+022622.3,"""https://simple-bd-archive.org/solo_result/CFBDS%20J100113.05%2B022622.3"""
2MASS J10020752+1358556,2MASS J10020752+1358556,"""https://simple-bd-archive.org/solo_result/2MASS%20J10020752%2B1358556"""
ULAS J100310.96+075220.3,ULAS J100310.96+075220.3,"""https://simple-bd-archive.org/solo_result/ULAS%20J100310.96%2B075220.3"""
2MASS J10031918-0105079,2MASS J10031918-0105079,"""https://simple-bd-archive.org/solo_result/2MASS%20J10031918-0105079"""
SDSS J100401.41+005354.9,SDSS J100401.41+005354.9,"""https://simple-bd-archive.org/solo_result/SDSS%20J100401.41%2B005354.9"""
G 196-3B,2MASS J10042066+5022596,"""https://simple-bd-archive.org/solo_result/2MASS%20J10042066%2B5022596"""
DENIS-P J100428.3-114648,DENIS-P J100428.3-114648,"""https://simple-bd-archive.org/solo_result/DENIS-P%20J100428.3-114648"""
SDSS J100435.88+565757.4,SDSS J100435.88+565757.4,"""https://simple-bd-archive.org/solo_result/SDSS%20J100435.88%2B565757.4"""
2MASSW J1004392-333518,2MASS J10043929-3335189,"""https://simple-bd-archive.org/solo_result/2MASS%20J10043929-3335189"""
DENIS J1004403-131818,DENIS J1004403-131818,"""https://simple-bd-archive.org/solo_result/DENIS%20J1004403-131818"""
SDSS J100442.60+614628.7,SDSS J100442.60+614628.7,"""https://simple-bd-archive.org/solo_result/SDSS%20J100442.60%2B614628.7"""
SDSS J100559.85+035842.3,SDSS J100559.85+035842.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J100559.85%2B035842.3"""
2MASS J10063197-1653266,2MASS J10063197-1653266,"""https://simple-bd-archive.org/solo_result/2MASS%20J10063197-1653266"""
ULAS J100647.06+121117.2,ULAS J100647.06+121117.2,"""https://simple-bd-archive.org/solo_result/ULAS%20J100647.06%2B121117.2"""
ULAS J100703.55+013017.0,ULAS J100703.55+013017.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J100703.55%2B013017.0"""
SDSS J100711.74+193056.2,SDSS J100711.74+193056.2,"""https://simple-bd-archive.org/solo_result/SDSS%20J100711.74%2B193056.2"""
ULAS J100731.32+104758.8,ULAS J100731.32+104758.8,"""https://simple-bd-archive.org/solo_result/ULAS%20J100731.32%2B104758.8"""
2MASS J10073369-4555147,2MASS J10073369-4555147,"""https://simple-bd-archive.org/solo_result/2MASS%20J10073369-4555147"""
ULAS J100759.90-010031.1,ULAS J100759.90-010031.1,"""https://simple-bd-archive.org/solo_result/ULAS%20J100759.90-010031.1"""
SDSS J100844.64+470738.0,SDSS J100844.64+470738.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J100844.64%2B470738.0"""
PSO J152.2977+15.9912,PSO J152.2977+15.9912,"""https://simple-bd-archive.org/solo_result/PSO%20J152.2977%2B15.9912"""
WISE J100926.40+354137.5,WISE J100926.40+354137.5,"""https://simple-bd-archive.org/solo_result/WISE%20J100926.40%2B354137.5"""
SDSS J100942.68+580217.6,SDSS J100942.68+580217.6,"""https://simple-bd-archive.org/solo_result/SDSS%20J100942.68%2B580217.6"""
2MASSI J1010148-040649,2MASS J10101480-0406499,"""https://simple-bd-archive.org/solo_result/2MASS%20J10101480-0406499"""
TVLM 263-71765,TVLM 263-71765,"""https://simple-bd-archive.org/solo_result/TVLM%20263-71765"""
SDSS J101105.22+382617.5,SDSS J101105.22+382617.5,"""https://simple-bd-archive.org/solo_result/SDSS%20J101105.22%2B382617.5"""
ULAS J101243.54+102101.7,ULAS J101243.54+102101.7,"""https://simple-bd-archive.org/solo_result/ULAS%20J101243.54%2B102101.7"""
SDSS J101304.34+071050.7,SDSS J101304.34+071050.7,"""https://simple-bd-archive.org/solo_result/SDSS%20J101304.34%2B071050.7"""
